PERMNO,date,COMNAM,RET
10087,31-08-1993,BEAUTICONTROL COSMETICS INC,0.026316
10087,1/9/1993,BEAUTICONTROL COSMETICS INC,-0.025641
10087,2/9/1993,BEAUTICONTROL COSMETICS INC,-0.026316
10087,3/9/1993,BEAUTICONTROL COSMETICS INC,0.027027
10087,7/9/1993,BEAUTICONTROL COSMETICS INC,-0.052632
10087,8/9/1993,BEAUTICONTROL COSMETICS INC,0.013889
10087,9/9/1993,BEAUTICONTROL COSMETICS INC,-0.013699
10087,10/9/1993,BEAUTICONTROL COSMETICS INC,0.055556
10087,13-09-1993,BEAUTICONTROL COSMETICS INC,-0.026316
10087,14-09-1993,BEAUTICONTROL COSMETICS INC,0.040541
10087,15-09-1993,BEAUTICONTROL COSMETICS INC,0.038961
10087,16-09-1993,BEAUTICONTROL COSMETICS INC,-0.025
10087,17-09-1993,BEAUTICONTROL COSMETICS INC,-0.051282
10087,20-09-1993,BEAUTICONTROL COSMETICS INC,0.040541
10087,21-09-1993,BEAUTICONTROL COSMETICS INC,0
10087,22-09-1993,BEAUTICONTROL COSMETICS INC,0.038961
10087,23-09-1993,BEAUTICONTROL COSMETICS INC,-0.0375
10087,24-09-1993,BEAUTICONTROL COSMETICS INC,0.012987
10087,27-09-1993,BEAUTICONTROL COSMETICS INC,0.058462
10087,28-09-1993,BEAUTICONTROL COSMETICS INC,0.04878
10087,29-09-1993,BEAUTICONTROL COSMETICS INC,-0.011628
10087,30-09-1993,BEAUTICONTROL COSMETICS INC,0.035294
10087,1/10/1993,BEAUTICONTROL COSMETICS INC,0
10087,4/10/1993,BEAUTICONTROL COSMETICS INC,0
10087,5/10/1993,BEAUTICONTROL COSMETICS INC,-0.068182
10087,6/10/1993,BEAUTICONTROL COSMETICS INC,0
10087,7/10/1993,BEAUTICONTROL COSMETICS INC,0.02439
10087,8/10/1993,BEAUTICONTROL COSMETICS INC,-0.047619
10087,11/10/1993,BEAUTICONTROL COSMETICS INC,0
10087,12/10/1993,BEAUTICONTROL COSMETICS INC,0.025
10087,13-10-1993,BEAUTICONTROL COSMETICS INC,-0.02439
10087,14-10-1993,BEAUTICONTROL COSMETICS INC,0.0375
10087,15-10-1993,BEAUTICONTROL COSMETICS INC,-0.036145
10087,18-10-1993,BEAUTICONTROL COSMETICS INC,0
10087,19-10-1993,BEAUTICONTROL COSMETICS INC,0
10087,20-10-1993,BEAUTICONTROL COSMETICS INC,0.0125
10087,21-10-1993,BEAUTICONTROL COSMETICS INC,-0.012346
10087,22-10-1993,BEAUTICONTROL COSMETICS INC,0
10087,25-10-1993,BEAUTICONTROL COSMETICS INC,0
10087,26-10-1993,BEAUTICONTROL COSMETICS INC,0.075
10087,27-10-1993,BEAUTICONTROL COSMETICS INC,0.023256
10087,28-10-1993,BEAUTICONTROL COSMETICS INC,-0.022727
10087,29-10-1993,BEAUTICONTROL COSMETICS INC,0
10087,1/11/1993,BEAUTICONTROL COSMETICS INC,0
10087,2/11/1993,BEAUTICONTROL COSMETICS INC,0.023256
10087,3/11/1993,BEAUTICONTROL COSMETICS INC,0.011364
10087,4/11/1993,BEAUTICONTROL COSMETICS INC,-0.033708
10087,5/11/1993,BEAUTICONTROL COSMETICS INC,0.023256
10087,8/11/1993,BEAUTICONTROL COSMETICS INC,0.022727
10087,9/11/1993,BEAUTICONTROL COSMETICS INC,0.044444
10087,10/11/1993,BEAUTICONTROL COSMETICS INC,0.021277
10087,11/11/1993,BEAUTICONTROL COSMETICS INC,0
10087,12/11/1993,BEAUTICONTROL COSMETICS INC,0
10087,15-11-1993,BEAUTICONTROL COSMETICS INC,0.041667
10087,16-11-1993,BEAUTICONTROL COSMETICS INC,-0.04
10087,17-11-1993,BEAUTICONTROL COSMETICS INC,0.020833
10087,18-11-1993,BEAUTICONTROL COSMETICS INC,0.020408
10087,19-11-1993,BEAUTICONTROL COSMETICS INC,-0.03
10087,22-11-1993,BEAUTICONTROL COSMETICS INC,-0.030928
10087,23-11-1993,BEAUTICONTROL COSMETICS INC,0
10087,24-11-1993,BEAUTICONTROL COSMETICS INC,0.021277
10087,26-11-1993,BEAUTICONTROL COSMETICS INC,0
10087,29-11-1993,BEAUTICONTROL COSMETICS INC,-0.020833
10087,30-11-1993,BEAUTICONTROL COSMETICS INC,0
10087,1/12/1993,BEAUTICONTROL COSMETICS INC,0
10087,2/12/1993,BEAUTICONTROL COSMETICS INC,0.042553
10087,3/12/1993,BEAUTICONTROL COSMETICS INC,0.040816
10087,6/12/1993,BEAUTICONTROL COSMETICS INC,-0.019608
10087,7/12/1993,BEAUTICONTROL COSMETICS INC,-0.02
10087,8/12/1993,BEAUTICONTROL COSMETICS INC,0
10087,9/12/1993,BEAUTICONTROL COSMETICS INC,0
10087,10/12/1993,BEAUTICONTROL COSMETICS INC,0.020408
10087,13-12-1993,BEAUTICONTROL COSMETICS INC,-0.02
10087,14-12-1993,BEAUTICONTROL COSMETICS INC,0
10087,15-12-1993,BEAUTICONTROL COSMETICS INC,0
10087,16-12-1993,BEAUTICONTROL COSMETICS INC,0.030612
10087,17-12-1993,BEAUTICONTROL COSMETICS INC,0.039604
10087,20-12-1993,BEAUTICONTROL COSMETICS INC,-0.009524
10087,21-12-1993,BEAUTICONTROL COSMETICS INC,0.038462
10087,22-12-1993,BEAUTICONTROL COSMETICS INC,-0.037037
10087,23-12-1993,BEAUTICONTROL COSMETICS INC,0.038462
10087,27-12-1993,BEAUTICONTROL COSMETICS INC,-0.018519
10087,28-12-1993,BEAUTICONTROL COSMETICS INC,-0.018868
10087,29-12-1993,BEAUTICONTROL COSMETICS INC,0.038462
10087,30-12-1993,BEAUTICONTROL COSMETICS INC,0.037037
10087,31-12-1993,BEAUTICONTROL COSMETICS INC,0.017857
10087,3/1/1994,BEAUTICONTROL COSMETICS INC,-0.070175
10087,4/1/1994,BEAUTICONTROL COSMETICS INC,-0.018868
10087,5/1/1994,BEAUTICONTROL COSMETICS INC,0
10087,6/1/1994,BEAUTICONTROL COSMETICS INC,0.038462
10087,7/1/1994,BEAUTICONTROL COSMETICS INC,-0.027778
10087,10/1/1994,BEAUTICONTROL COSMETICS INC,-0.009524
10087,11/1/1994,BEAUTICONTROL COSMETICS INC,-0.013846
10087,12/1/1994,BEAUTICONTROL COSMETICS INC,0.019608
10087,13-01-1994,BEAUTICONTROL COSMETICS INC,0
10087,14-01-1994,BEAUTICONTROL COSMETICS INC,-0.019231
10087,17-01-1994,BEAUTICONTROL COSMETICS INC,0.058824
10087,18-01-1994,BEAUTICONTROL COSMETICS INC,-0.055556
10087,19-01-1994,BEAUTICONTROL COSMETICS INC,0.019608
10087,20-01-1994,BEAUTICONTROL COSMETICS INC,0.038462
10087,21-01-1994,BEAUTICONTROL COSMETICS INC,0
10087,24-01-1994,BEAUTICONTROL COSMETICS INC,-0.027778
10087,25-01-1994,BEAUTICONTROL COSMETICS INC,-0.028571
10087,26-01-1994,BEAUTICONTROL COSMETICS INC,0.019608
10087,27-01-1994,BEAUTICONTROL COSMETICS INC,0.038462
10087,28-01-1994,BEAUTICONTROL COSMETICS INC,-0.009259
10087,31-01-1994,BEAUTICONTROL COSMETICS INC,-0.028037
10087,1/2/1994,BEAUTICONTROL COSMETICS INC,0
10087,2/2/1994,BEAUTICONTROL COSMETICS INC,0.019231
10087,3/2/1994,BEAUTICONTROL COSMETICS INC,-0.018868
10087,4/2/1994,BEAUTICONTROL COSMETICS INC,0.019231
10087,7/2/1994,BEAUTICONTROL COSMETICS INC,-0.037736
10087,8/2/1994,BEAUTICONTROL COSMETICS INC,0.009804
10087,9/2/1994,BEAUTICONTROL COSMETICS INC,-0.009709
10087,10/2/1994,BEAUTICONTROL COSMETICS INC,0
10087,11/2/1994,BEAUTICONTROL COSMETICS INC,0.019608
10087,14-02-1994,BEAUTICONTROL COSMETICS INC,-0.019231
10087,15-02-1994,BEAUTICONTROL COSMETICS INC,0.039216
10087,16-02-1994,BEAUTICONTROL COSMETICS INC,-0.037736
10087,17-02-1994,BEAUTICONTROL COSMETICS INC,0.039216
10087,18-02-1994,BEAUTICONTROL COSMETICS INC,-0.018868
10087,22-02-1994,BEAUTICONTROL COSMETICS INC,-0.009615
10087,23-02-1994,BEAUTICONTROL COSMETICS INC,0.029126
10087,24-02-1994,BEAUTICONTROL COSMETICS INC,-0.04717
10087,25-02-1994,BEAUTICONTROL COSMETICS INC,0.029703
10087,28-02-1994,BEAUTICONTROL COSMETICS INC,-0.038462
10087,1/3/1994,BEAUTICONTROL COSMETICS INC,-0.13
10087,2/3/1994,BEAUTICONTROL COSMETICS INC,-0.011494
10087,3/3/1994,BEAUTICONTROL COSMETICS INC,0.081395
10087,4/3/1994,BEAUTICONTROL COSMETICS INC,-0.032258
10087,7/3/1994,BEAUTICONTROL COSMETICS INC,0
10087,8/3/1994,BEAUTICONTROL COSMETICS INC,0.066667
10087,9/3/1994,BEAUTICONTROL COSMETICS INC,-0.041667
10087,10/3/1994,BEAUTICONTROL COSMETICS INC,0.043478
10087,11/3/1994,BEAUTICONTROL COSMETICS INC,0
10087,14-03-1994,BEAUTICONTROL COSMETICS INC,0.020833
10087,15-03-1994,BEAUTICONTROL COSMETICS INC,-0.040816
10087,16-03-1994,BEAUTICONTROL COSMETICS INC,0.021277
10087,17-03-1994,BEAUTICONTROL COSMETICS INC,0.072917
10087,18-03-1994,BEAUTICONTROL COSMETICS INC,0.029126
10087,21-03-1994,BEAUTICONTROL COSMETICS INC,0.009434
10087,22-03-1994,BEAUTICONTROL COSMETICS INC,0.009346
10087,23-03-1994,BEAUTICONTROL COSMETICS INC,0
10087,24-03-1994,BEAUTICONTROL COSMETICS INC,-0.009259
10087,25-03-1994,BEAUTICONTROL COSMETICS INC,-0.004112
10087,28-03-1994,BEAUTICONTROL COSMETICS INC,0
10087,29-03-1994,BEAUTICONTROL COSMETICS INC,0.037736
10087,30-03-1994,BEAUTICONTROL COSMETICS INC,-0.018182
10087,31-03-1994,BEAUTICONTROL COSMETICS INC,-0.037037
10087,4/4/1994,BEAUTICONTROL COSMETICS INC,-0.019231
10087,5/4/1994,BEAUTICONTROL COSMETICS INC,0.058824
10087,6/4/1994,BEAUTICONTROL COSMETICS INC,-0.074074
10087,7/4/1994,BEAUTICONTROL COSMETICS INC,0.03
10087,8/4/1994,BEAUTICONTROL COSMETICS INC,0.029126
10087,11/4/1994,BEAUTICONTROL COSMETICS INC,-0.056604
10087,12/4/1994,BEAUTICONTROL COSMETICS INC,0.03
10087,13-04-1994,BEAUTICONTROL COSMETICS INC,-0.029126
10087,14-04-1994,BEAUTICONTROL COSMETICS INC,0
10087,15-04-1994,BEAUTICONTROL COSMETICS INC,0
10087,18-04-1994,BEAUTICONTROL COSMETICS INC,0.01
10087,19-04-1994,BEAUTICONTROL COSMETICS INC,0
10087,20-04-1994,BEAUTICONTROL COSMETICS INC,0
10087,21-04-1994,BEAUTICONTROL COSMETICS INC,0
10087,22-04-1994,BEAUTICONTROL COSMETICS INC,0.029703
10087,25-04-1994,BEAUTICONTROL COSMETICS INC,-0.009615
10087,26-04-1994,BEAUTICONTROL COSMETICS INC,0.009709
10087,28-04-1994,BEAUTICONTROL COSMETICS INC,-0.019231
10087,29-04-1994,BEAUTICONTROL COSMETICS INC,0
10087,2/5/1994,BEAUTICONTROL COSMETICS INC,0.004902
10087,3/5/1994,BEAUTICONTROL COSMETICS INC,0.02439
10087,4/5/1994,BEAUTICONTROL COSMETICS INC,0
10087,5/5/1994,BEAUTICONTROL COSMETICS INC,-0.009524
10087,6/5/1994,BEAUTICONTROL COSMETICS INC,-0.019231
10087,9/5/1994,BEAUTICONTROL COSMETICS INC,0
10087,10/5/1994,BEAUTICONTROL COSMETICS INC,0.039216
10087,11/5/1994,BEAUTICONTROL COSMETICS INC,0
10087,12/5/1994,BEAUTICONTROL COSMETICS INC,-0.037736
10087,13-05-1994,BEAUTICONTROL COSMETICS INC,0
10087,16-05-1994,BEAUTICONTROL COSMETICS INC,0.019608
10087,17-05-1994,BEAUTICONTROL COSMETICS INC,0
10087,18-05-1994,BEAUTICONTROL COSMETICS INC,0.014423
10087,19-05-1994,BEAUTICONTROL COSMETICS INC,-0.004739
10087,20-05-1994,BEAUTICONTROL COSMETICS INC,0.028571
10087,23-05-1994,BEAUTICONTROL COSMETICS INC,0
10087,24-05-1994,BEAUTICONTROL COSMETICS INC,0
10087,25-05-1994,BEAUTICONTROL COSMETICS INC,-0.046296
10087,26-05-1994,BEAUTICONTROL COSMETICS INC,-0.009709
10087,27-05-1994,BEAUTICONTROL COSMETICS INC,0.019608
10087,31-05-1994,BEAUTICONTROL COSMETICS INC,0.038462
10087,1/6/1994,BEAUTICONTROL COSMETICS INC,-0.037037
10087,2/6/1994,BEAUTICONTROL COSMETICS INC,0.057692
10087,3/6/1994,BEAUTICONTROL COSMETICS INC,0.072727
10087,6/6/1994,BEAUTICONTROL COSMETICS INC,0.033898
10087,7/6/1994,BEAUTICONTROL COSMETICS INC,-0.016393
10087,8/6/1994,BEAUTICONTROL COSMETICS INC,0.016667
10087,9/6/1994,BEAUTICONTROL COSMETICS INC,-0.016393
10087,10/6/1994,BEAUTICONTROL COSMETICS INC,0.016667
10087,13-06-1994,BEAUTICONTROL COSMETICS INC,-0.04918
10087,14-06-1994,BEAUTICONTROL COSMETICS INC,0.00431
10087,15-06-1994,BEAUTICONTROL COSMETICS INC,0.004292
10087,16-06-1994,BEAUTICONTROL COSMETICS INC,-0.008547
10087,17-06-1994,BEAUTICONTROL COSMETICS INC,0
10087,20-06-1994,BEAUTICONTROL COSMETICS INC,0.051724
10087,21-06-1994,BEAUTICONTROL COSMETICS INC,-0.04918
10087,22-06-1994,BEAUTICONTROL COSMETICS INC,0.034483
10087,23-06-1994,BEAUTICONTROL COSMETICS INC,-0.05
10087,24-06-1994,BEAUTICONTROL COSMETICS INC,0
10087,27-06-1994,BEAUTICONTROL COSMETICS INC,-0.030175
10087,28-06-1994,BEAUTICONTROL COSMETICS INC,0.009091
10087,29-06-1994,BEAUTICONTROL COSMETICS INC,-0.009009
10087,30-06-1994,BEAUTICONTROL COSMETICS INC,0.054545
10087,1/7/1994,BEAUTICONTROL COSMETICS INC,0
10087,5/7/1994,BEAUTICONTROL COSMETICS INC,-0.051724
10087,6/7/1994,BEAUTICONTROL COSMETICS INC,0.054545
10087,7/7/1994,BEAUTICONTROL COSMETICS INC,-0.025862
10087,8/7/1994,BEAUTICONTROL COSMETICS INC,0.026549
10087,11/7/1994,BEAUTICONTROL COSMETICS INC,-0.025862
10087,12/7/1994,BEAUTICONTROL COSMETICS INC,-0.00885
10087,13-07-1994,BEAUTICONTROL COSMETICS INC,0.035714
10087,14-07-1994,BEAUTICONTROL COSMETICS INC,0.025862
10087,15-07-1994,BEAUTICONTROL COSMETICS INC,-0.008403
10087,18-07-1994,BEAUTICONTROL COSMETICS INC,0.033898
10087,19-07-1994,BEAUTICONTROL COSMETICS INC,-0.032787
10087,20-07-1994,BEAUTICONTROL COSMETICS INC,0
10087,21-07-1994,BEAUTICONTROL COSMETICS INC,0.008475
10087,22-07-1994,BEAUTICONTROL COSMETICS INC,-0.008403
10087,25-07-1994,BEAUTICONTROL COSMETICS INC,0
10087,26-07-1994,BEAUTICONTROL COSMETICS INC,0.016949
10087,27-07-1994,BEAUTICONTROL COSMETICS INC,-0.033333
10087,28-07-1994,BEAUTICONTROL COSMETICS INC,0
10087,29-07-1994,BEAUTICONTROL COSMETICS INC,0
10087,1/8/1994,BEAUTICONTROL COSMETICS INC,0
10087,2/8/1994,BEAUTICONTROL COSMETICS INC,0
10087,3/8/1994,BEAUTICONTROL COSMETICS INC,0
10087,4/8/1994,BEAUTICONTROL COSMETICS INC,0
10087,5/8/1994,BEAUTICONTROL COSMETICS INC,-0.034483
10087,8/8/1994,BEAUTICONTROL COSMETICS INC,-0.017857
10087,9/8/1994,BEAUTICONTROL COSMETICS INC,0
10087,10/8/1994,BEAUTICONTROL COSMETICS INC,-0.013636
10087,11/8/1994,BEAUTICONTROL COSMETICS INC,-0.004608
10087,12/8/1994,BEAUTICONTROL COSMETICS INC,0
10087,15-08-1994,BEAUTICONTROL COSMETICS INC,0.055556
10087,16-08-1994,BEAUTICONTROL COSMETICS INC,-0.052632
10087,17-08-1994,BEAUTICONTROL COSMETICS INC,0
10087,18-08-1994,BEAUTICONTROL COSMETICS INC,0.018519
10087,19-08-1994,BEAUTICONTROL COSMETICS INC,-0.054545
10087,22-08-1994,BEAUTICONTROL COSMETICS INC,0
10087,23-08-1994,BEAUTICONTROL COSMETICS INC,-0.076923
10087,24-08-1994,BEAUTICONTROL COSMETICS INC,0.0625
10087,25-08-1994,BEAUTICONTROL COSMETICS INC,-0.039216
10087,26-08-1994,BEAUTICONTROL COSMETICS INC,0.112245
10087,29-08-1994,BEAUTICONTROL COSMETICS INC,-0.018349
10087,30-08-1994,BEAUTICONTROL COSMETICS INC,0.065421
10087,31-08-1994,BEAUTICONTROL COSMETICS INC,0.035088
10087,1/9/1994,BEAUTICONTROL COSMETICS INC,0
10087,2/9/1994,BEAUTICONTROL COSMETICS INC,-0.016949
10087,6/9/1994,BEAUTICONTROL COSMETICS INC,0.017241
10087,7/9/1994,BEAUTICONTROL COSMETICS INC,0
10087,8/9/1994,BEAUTICONTROL COSMETICS INC,0.033898
10087,9/9/1994,BEAUTICONTROL COSMETICS INC,0
10087,12/9/1994,BEAUTICONTROL COSMETICS INC,-0.04918
10087,13-09-1994,BEAUTICONTROL COSMETICS INC,0
10087,14-09-1994,BEAUTICONTROL COSMETICS INC,-0.017241
10087,15-09-1994,BEAUTICONTROL COSMETICS INC,0.052632
10087,16-09-1994,BEAUTICONTROL COSMETICS INC,-0.033333
10087,19-09-1994,BEAUTICONTROL COSMETICS INC,0
10087,20-09-1994,BEAUTICONTROL COSMETICS INC,0.051724
10087,21-09-1994,BEAUTICONTROL COSMETICS INC,-0.032787
10087,22-09-1994,BEAUTICONTROL COSMETICS INC,-0.016949
10087,23-09-1994,BEAUTICONTROL COSMETICS INC,-0.017241
10087,26-09-1994,BEAUTICONTROL COSMETICS INC,-0.017544
10087,27-09-1994,BEAUTICONTROL COSMETICS INC,0.025357
10087,28-09-1994,BEAUTICONTROL COSMETICS INC,0
10087,29-09-1994,BEAUTICONTROL COSMETICS INC,0
10087,30-09-1994,BEAUTICONTROL COSMETICS INC,0
10087,3/10/1994,BEAUTICONTROL COSMETICS INC,0.008772
10087,4/10/1994,BEAUTICONTROL COSMETICS INC,0.026087
10087,5/10/1994,BEAUTICONTROL COSMETICS INC,-0.033898
10087,6/10/1994,BEAUTICONTROL COSMETICS INC,0
10087,7/10/1994,BEAUTICONTROL COSMETICS INC,0.035088
10087,10/10/1994,BEAUTICONTROL COSMETICS INC,0
10087,11/10/1994,BEAUTICONTROL COSMETICS INC,-0.033898
10087,12/10/1994,BEAUTICONTROL COSMETICS INC,0
10087,13-10-1994,BEAUTICONTROL COSMETICS INC,0.052632
10087,14-10-1994,BEAUTICONTROL COSMETICS INC,-0.033333
10087,17-10-1994,BEAUTICONTROL COSMETICS INC,0.025862
10087,18-10-1994,BEAUTICONTROL COSMETICS INC,0.008403
10087,19-10-1994,BEAUTICONTROL COSMETICS INC,-0.033333
10087,20-10-1994,BEAUTICONTROL COSMETICS INC,0.017241
10087,21-10-1994,BEAUTICONTROL COSMETICS INC,0.016949
10087,24-10-1994,BEAUTICONTROL COSMETICS INC,0
10087,25-10-1994,BEAUTICONTROL COSMETICS INC,-0.033333
10087,26-10-1994,BEAUTICONTROL COSMETICS INC,0
10087,27-10-1994,BEAUTICONTROL COSMETICS INC,0
10087,28-10-1994,BEAUTICONTROL COSMETICS INC,0
10087,31-10-1994,BEAUTICONTROL COSMETICS INC,0
10087,1/11/1994,BEAUTICONTROL COSMETICS INC,0.034483
10087,2/11/1994,BEAUTICONTROL COSMETICS INC,0
10087,3/11/1994,BEAUTICONTROL COSMETICS INC,-0.033333
10087,4/11/1994,BEAUTICONTROL COSMETICS INC,0.017241
10087,7/11/1994,BEAUTICONTROL COSMETICS INC,-0.016949
10087,8/11/1994,BEAUTICONTROL COSMETICS INC,0.051724
10087,9/11/1994,BEAUTICONTROL COSMETICS INC,-0.016393
10087,10/11/1994,BEAUTICONTROL COSMETICS INC,-0.033333
10087,11/11/1994,BEAUTICONTROL COSMETICS INC,0.025862
10087,14-11-1994,BEAUTICONTROL COSMETICS INC,-0.02521
10087,15-11-1994,BEAUTICONTROL COSMETICS INC,0
10087,16-11-1994,BEAUTICONTROL COSMETICS INC,0
10087,17-11-1994,BEAUTICONTROL COSMETICS INC,0
10087,18-11-1994,BEAUTICONTROL COSMETICS INC,0
10087,21-11-1994,BEAUTICONTROL COSMETICS INC,0
10087,22-11-1994,BEAUTICONTROL COSMETICS INC,0
10087,23-11-1994,BEAUTICONTROL COSMETICS INC,-0.008621
10087,25-11-1994,BEAUTICONTROL COSMETICS INC,-0.008696
10087,28-11-1994,BEAUTICONTROL COSMETICS INC,0
10087,29-11-1994,BEAUTICONTROL COSMETICS INC,0
10087,30-11-1994,BEAUTICONTROL COSMETICS INC,0.035088
10087,1/12/1994,BEAUTICONTROL COSMETICS INC,0
10087,2/12/1994,BEAUTICONTROL COSMETICS INC,-0.025424
10087,5/12/1994,BEAUTICONTROL COSMETICS INC,-0.008696
10087,6/12/1994,BEAUTICONTROL COSMETICS INC,-0.061404
10087,7/12/1994,BEAUTICONTROL COSMETICS INC,-0.028037
10087,8/12/1994,BEAUTICONTROL COSMETICS INC,0.038462
10087,9/12/1994,BEAUTICONTROL COSMETICS INC,-0.018519
10087,12/12/1994,BEAUTICONTROL COSMETICS INC,0
10087,13-12-1994,BEAUTICONTROL COSMETICS INC,0
10087,14-12-1994,BEAUTICONTROL COSMETICS INC,0.01533
10087,15-12-1994,BEAUTICONTROL COSMETICS INC,-0.015099
10087,16-12-1994,BEAUTICONTROL COSMETICS INC,0.009434
10087,19-12-1994,BEAUTICONTROL COSMETICS INC,0.046729
10087,20-12-1994,BEAUTICONTROL COSMETICS INC,0.017857
10087,21-12-1994,BEAUTICONTROL COSMETICS INC,0.008772
10087,22-12-1994,BEAUTICONTROL COSMETICS INC,-0.008696
10087,23-12-1994,BEAUTICONTROL COSMETICS INC,0
10087,27-12-1994,BEAUTICONTROL COSMETICS INC,-0.017544
10087,28-12-1994,BEAUTICONTROL COSMETICS INC,0
10087,29-12-1994,BEAUTICONTROL COSMETICS INC,-0.013393
10087,30-12-1994,BEAUTICONTROL COSMETICS INC,0.049774
10087,3/1/1995,BEAUTICONTROL COSMETICS INC,0.034483
10087,4/1/1995,BEAUTICONTROL COSMETICS INC,-0.016667
10087,5/1/1995,BEAUTICONTROL COSMETICS INC,-0.016949
10087,6/1/1995,BEAUTICONTROL COSMETICS INC,0
10087,9/1/1995,BEAUTICONTROL COSMETICS INC,0
10087,10/1/1995,BEAUTICONTROL COSMETICS INC,0.007241
10087,11/1/1995,BEAUTICONTROL COSMETICS INC,-0.017241
10087,12/1/1995,BEAUTICONTROL COSMETICS INC,0.035088
10087,13-01-1995,BEAUTICONTROL COSMETICS INC,-0.033898
10087,16-01-1995,BEAUTICONTROL COSMETICS INC,0
10087,17-01-1995,BEAUTICONTROL COSMETICS INC,0.035088
10087,18-01-1995,BEAUTICONTROL COSMETICS INC,-0.033898
10087,19-01-1995,BEAUTICONTROL COSMETICS INC,0
10087,20-01-1995,BEAUTICONTROL COSMETICS INC,0
10087,23-01-1995,BEAUTICONTROL COSMETICS INC,0
10087,24-01-1995,BEAUTICONTROL COSMETICS INC,0.017544
10087,25-01-1995,BEAUTICONTROL COSMETICS INC,0
10087,26-01-1995,BEAUTICONTROL COSMETICS INC,0.034483
10087,27-01-1995,BEAUTICONTROL COSMETICS INC,-0.033333
10087,30-01-1995,BEAUTICONTROL COSMETICS INC,0.034483
10087,31-01-1995,BEAUTICONTROL COSMETICS INC,-0.033333
10087,1/2/1995,BEAUTICONTROL COSMETICS INC,0
10087,2/2/1995,BEAUTICONTROL COSMETICS INC,0.034483
10087,3/2/1995,BEAUTICONTROL COSMETICS INC,-0.033333
10087,6/2/1995,BEAUTICONTROL COSMETICS INC,0.030172
10087,7/2/1995,BEAUTICONTROL COSMETICS INC,-0.029289
10087,8/2/1995,BEAUTICONTROL COSMETICS INC,-0.017241
10087,9/2/1995,BEAUTICONTROL COSMETICS INC,-0.017544
10087,10/2/1995,BEAUTICONTROL COSMETICS INC,0
10087,13-02-1995,BEAUTICONTROL COSMETICS INC,0
10087,14-02-1995,BEAUTICONTROL COSMETICS INC,-0.017857
10087,15-02-1995,BEAUTICONTROL COSMETICS INC,0
10087,16-02-1995,BEAUTICONTROL COSMETICS INC,-0.018182
10087,17-02-1995,BEAUTICONTROL COSMETICS INC,-0.037037
10087,21-02-1995,BEAUTICONTROL COSMETICS INC,0
10087,22-02-1995,BEAUTICONTROL COSMETICS INC,0
10087,23-02-1995,BEAUTICONTROL COSMETICS INC,0
10087,24-02-1995,BEAUTICONTROL COSMETICS INC,0.038462
10087,27-02-1995,BEAUTICONTROL COSMETICS INC,-0.055556
10087,28-02-1995,BEAUTICONTROL COSMETICS INC,0.009804
10087,1/3/1995,BEAUTICONTROL COSMETICS INC,-0.029126
10087,2/3/1995,BEAUTICONTROL COSMETICS INC,-0.05
10087,3/3/1995,BEAUTICONTROL COSMETICS INC,0.031579
10087,6/3/1995,BEAUTICONTROL COSMETICS INC,-0.020408
10087,7/3/1995,BEAUTICONTROL COSMETICS INC,0.020833
10087,8/3/1995,BEAUTICONTROL COSMETICS INC,0.040816
10087,9/3/1995,BEAUTICONTROL COSMETICS INC,0
10087,10/3/1995,BEAUTICONTROL COSMETICS INC,0.019608
10087,13-03-1995,BEAUTICONTROL COSMETICS INC,-0.038462
10087,14-03-1995,BEAUTICONTROL COSMETICS INC,0
10087,15-03-1995,BEAUTICONTROL COSMETICS INC,0
10087,16-03-1995,BEAUTICONTROL COSMETICS INC,0.09
10087,17-03-1995,BEAUTICONTROL COSMETICS INC,-0.045872
10087,20-03-1995,BEAUTICONTROL COSMETICS INC,-0.048077
10087,21-03-1995,BEAUTICONTROL COSMETICS INC,0
10087,22-03-1995,BEAUTICONTROL COSMETICS INC,-0.030303
10087,23-03-1995,BEAUTICONTROL COSMETICS INC,0.020833
10087,24-03-1995,BEAUTICONTROL COSMETICS INC,0.02898
10087,27-03-1995,BEAUTICONTROL COSMETICS INC,0.02
10087,28-03-1995,BEAUTICONTROL COSMETICS INC,0
10087,29-03-1995,BEAUTICONTROL COSMETICS INC,-0.019608
10087,30-03-1995,BEAUTICONTROL COSMETICS INC,0.01
10087,31-03-1995,BEAUTICONTROL COSMETICS INC,-0.019802
10087,3/4/1995,BEAUTICONTROL COSMETICS INC,0
10087,4/4/1995,BEAUTICONTROL COSMETICS INC,0
10087,5/4/1995,BEAUTICONTROL COSMETICS INC,0.010101
10087,6/4/1995,BEAUTICONTROL COSMETICS INC,0.03
10087,7/4/1995,BEAUTICONTROL COSMETICS INC,-0.029126
10087,10/4/1995,BEAUTICONTROL COSMETICS INC,0.06
10087,11/4/1995,BEAUTICONTROL COSMETICS INC,-0.037736
10087,12/4/1995,BEAUTICONTROL COSMETICS INC,-0.029412
10087,13-04-1995,BEAUTICONTROL COSMETICS INC,-0.010101
10087,17-04-1995,BEAUTICONTROL COSMETICS INC,0
10087,18-04-1995,BEAUTICONTROL COSMETICS INC,0.081633
10087,19-04-1995,BEAUTICONTROL COSMETICS INC,-0.066038
10087,20-04-1995,BEAUTICONTROL COSMETICS INC,0.030303
10087,21-04-1995,BEAUTICONTROL COSMETICS INC,-0.019608
10087,24-04-1995,BEAUTICONTROL COSMETICS INC,0.02
10087,25-04-1995,BEAUTICONTROL COSMETICS INC,-0.019608
