,numbers,dollars
1490,17.0,16.0
1491,0.0,0.0
1492,0.0,0.0
1493,8.0,4.0
1494,,
1495,,
1496,163.0,0.0
1497,0.0,0.0
1498,,
1499,12.0,4.0
1500,,
1501,0.0,0.0
1502,0.0,0.0
1503,4.0,3.0
1504,,
1505,,
1506,2.0,0.0
1507,0.0,0.0
1508,2.0,0.0
1509,2.0,1.0
1510,,
1511,,
1512,6.0,2.0
1513,1.0,1.0
1514,0.0,0.0
1515,0.0,0.0
1516,0.0,0.0
1517,,
1518,3.0,2.0
1519,8.0,3.0
1520,1.0,0.0
1521,2.0,1.0
1522,0.0,0.0
1523,3.0,1.0
1524,8.0,3.0
1525,67.0,13.0
1526,8.0,1.0
1527,,
1528,1.0,0.0
1529,3.0,3.0
1530,3.0,3.0
1531,3.0,3.0
1532,0.0,0.0
1533,10.0,8.0
1534,6.0,2.0
1535,1.0,0.0
1536,2.0,0.0
1537,,
1538,2.0,1.0
1539,,
1540,3.0,0.0
1541,10.0,4.0
1542,1.0,0.0
1543,8.0,2.0
1544,8.0,2.0
1545,1.0,0.0
1546,2.0,1.0
1547,5.0,5.0
1548,3.0,0.0
1549,3.0,0.0
1550,56.0,0.0
1551,1.0,1.0
1552,44.0,1.0
1553,0.0,0.0
1554,5.0,4.0
1555,,
1556,,
1557,,
1558,,
1559,,
1560,0.0,0.0
1561,46.0,13.0
1562,62.0,5.0
1563,2.0,0.0
1564,1.0,1.0
1565,10.0,5.0
1566,5.0,1.0
1567,3.0,0.0
1568,,
1569,1.0,0.0
1570,2.0,0.0
1571,82.0,7.0
1572,6.0,3.0
1573,7.0,3.0
1574,5.0,2.0
1575,10.0,1.0
1576,0.0,0.0
1577,16.0,1.0
1578,97.0,10.0
1579,10.0,2.0
1580,5.0,0.0
1581,4.0,0.0
1582,1.0,0.0
1583,,
1584,28.0,3.0
1585,,
1586,3.0,1.0
1587,7.0,0.0
1588,,
1589,15.0,6.0
1590,1.0,1.0
1591,,
1592,,
1593,,
1594,,
1595,,
1596,,
1597,13.0,6.0
1598,4.0,2.0
1599,2.0,1.0
1600,2.0,1.0
1601,2.0,1.0
1602,5.0,0.0
1603,1.0,0.0
1604,1.0,0.0
1605,,
1606,9.0,3.0
1607,1.0,0.0
1608,,
1609,10.0,0.0
1610,2.0,0.0
1611,3.0,0.0
1612,5.0,1.0
1613,2.0,0.0
1614,18.0,1.0
1615,,
1616,,
1617,,
1618,44.0,13.0
1619,1.0,0.0
1620,7.0,2.0
1621,1.0,0.0
1622,,
1623,,
1624,,
1625,,
1626,,
1627,1.0,0.0
1628,11.0,2.0
1629,3.0,1.0
1630,0.0,0.0
1631,5.0,1.0
1632,1.0,0.0
1633,,
1634,,
1635,,
1636,,
1637,23.0,4.0
1638,6.0,0.0
1639,,
1640,,
1641,,
1642,,
1643,,
1644,0.0,0.0
1645,0.0,0.0
1646,34.0,11.0
1647,10.0,4.0
1648,0.0,0.0
1649,14.0,0.0
1650,,
1651,,
1652,,
1653,,
1654,,
1655,7.0,1.0
1656,6.0,5.0
1657,1.0,0.0
1658,1.0,0.0
1659,17.0,2.0
1660,0.0,0.0
1661,9.0,3.0
1662,0.0,0.0
1663,1.0,1.0
1664,2.0,2.0
1665,17.0,3.0
1666,2.0,2.0
1667,14.0,3.0
1668,,
1669,2.0,0.0
1670,7.0,1.0
1671,7.0,1.0
1672,12.0,2.0
1673,4.0,0.0
1674,3.0,1.0
1675,0.0,0.0
1676,0.0,0.0
1677,8.0,3.0
1678,19.0,3.0
1679,8.0,3.0
1680,1.0,1.0
1681,2.0,1.0
1682,5.0,2.0
1683,,
1684,2.0,0.0
1685,10.0,4.0
1686,0.0,0.0
1687,28.0,12.0
1688,1.0,1.0
1689,1.0,0.0
1690,3.0,2.0
1691,0.0,0.0
1692,2.0,0.0
1693,,
1694,19.0,6.0
1695,4.0,2.0
1696,4.0,2.0
1697,2.0,0.0
1698,1.0,1.0
1699,10.0,0.0
1700,14.0,5.0
1701,14.0,5.0
1702,0.0,0.0
1703,2.0,0.0
1704,2.0,0.0
1705,,
1706,25.0,8.0
1707,15.0,5.0
1708,1.0,0.0
1709,2.0,2.0
1710,18.0,6.0
1711,,
1712,,
1713,0.0,0.0
1714,1.0,0.0
1715,2.0,1.0
1716,3.0,0.0
1717,4.0,0.0
1718,1.0,1.0
1719,5.0,0.0
1720,0.0,0.0
1721,11.0,9.0
1722,4.0,2.0
1723,,
1724,,
1725,9.0,6.0
1726,10.0,6.0
1727,,
1728,,
1729,2.0,0.0
1730,1.0,0.0
1731,10.0,2.0
1732,1.0,0.0
1733,1.0,0.0
1734,4.0,2.0
1735,7.0,0.0
1736,13.0,7.0
1737,12.0,6.0
1738,7.0,2.0
1739,0.0,0.0
1740,,
1741,1.0,1.0
1742,2.0,1.0
1743,0.0,0.0
1744,85.0,9.0
1745,3.0,2.0
1746,26.0,0.0
1747,37.0,15.0
1748,1.0,1.0
1749,7.0,1.0
1750,0.0,0.0
1751,,
1752,,
1753,,
1754,52.0,8.0
1755,1.0,0.0
1756,2.0,1.0
1757,0.0,0.0
1758,2.0,0.0
1759,23.0,19.0
1760,76.0,0.0
1761,6.0,0.0
1762,1.0,0.0
1763,37.0,11.0
1764,,
1765,3.0,0.0
1766,,
1767,0.0,0.0
1768,0.0,0.0
1769,104.0,3.0
1770,2.0,0.0
1771,7.0,4.0
1772,1.0,1.0
1773,0.0,0.0
1774,3.0,2.0
1775,0.0,0.0
1776,2.0,0.0
1777,1.0,0.0
1778,65.0,1.0
1779,2.0,0.0
1780,16.0,3.0
1781,2.0,2.0
1782,34.0,16.0
1783,1.0,1.0
1784,,
1785,,
1786,,
1787,2.0,0.0
1788,5.0,0.0
1789,1.0,0.0
1790,0.0,0.0
1791,48.0,0.0
1792,0.0,0.0
1793,0.0,0.0
1794,5.0,1.0
1795,4.0,0.0
1796,1.0,1.0
1797,23.0,4.0
1798,,
1799,7.0,2.0
1800,0.0,0.0
1801,2.0,0.0
1802,5.0,0.0
1803,3.0,0.0
1804,0.0,0.0
1805,4.0,2.0
1806,108.0,0.0
1807,,
1808,0.0,0.0
1809,0.0,0.0
1810,1.0,0.0
1811,12.0,0.0
1812,1.0,1.0
1813,0.0,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,6.0,1.0
1817,5.0,0.0
1818,75.0,1.0
1819,1.0,1.0
1820,,
1821,,
1822,8.0,5.0
1823,5.0,0.0
1824,9.0,0.0
1825,14.0,2.0
1826,53.0,8.0
1827,2.0,2.0
1828,2.0,0.0
1829,1.0,1.0
1830,1.0,0.0
1831,1.0,1.0
1832,2.0,0.0
1833,29.0,0.0
1834,,
1835,0.0,0.0
1836,,
1837,1.0,0.0
1838,0.0,0.0
1839,4.0,4.0
1840,6.0,0.0
1841,7.0,2.0
1842,0.0,0.0
1843,84.0,3.0
1844,10.0,0.0
1845,0.0,0.0
1846,,
1847,8.0,7.0
1848,59.0,0.0
1849,6.0,2.0
1850,3.0,3.0
1851,2.0,1.0
1852,,
1853,,
1854,1.0,1.0
1855,0.0,0.0
1856,42.0,9.0
1857,5.0,2.0
1858,5.0,3.0
1859,5.0,0.0
1860,1.0,0.0
1861,2.0,1.0
1862,0.0,0.0
1863,0.0,0.0
1864,7.0,0.0
1865,0.0,0.0
1866,0.0,0.0
1867,0.0,0.0
1868,2.0,0.0
1869,78.0,3.0
1870,5.0,1.0
1871,0.0,0.0
1872,2.0,1.0
1873,2.0,1.0
1874,1.0,0.0
1875,,
1876,47.0,8.0
1877,7.0,4.0
1878,,
1879,10.0,1.0
1880,6.0,2.0
1881,7.0,2.0
1882,1.0,1.0
1883,19.0,2.0
1884,4.0,2.0
1885,,
1886,0.0,0.0
1887,3.0,3.0
1888,3.0,0.0
1889,127.0,0.0
1890,12.0,0.0
1891,,
1892,4.0,2.0
1893,6.0,5.0
1894,4.0,0.0
1895,2.0,1.0
1896,0.0,0.0
1897,2.0,2.0
1898,1.0,0.0
1899,,
1900,,
1901,,
1902,,
1903,51.0,0.0
1904,2.0,2.0
1905,,
1906,0.0,0.0
1907,1.0,0.0
1908,46.0,4.0
1909,,
1910,2.0,0.0
1911,1.0,0.0
1912,3.0,0.0
1913,49.0,4.0
1914,,
1915,3.0,2.0
1916,1.0,0.0
1917,0.0,0.0
1918,0.0,0.0
1919,0.0,0.0
1920,0.0,0.0
1921,2.0,0.0
1922,6.0,1.0
1923,0.0,0.0
1924,2.0,0.0
1925,3.0,1.0
1926,7.0,2.0
1927,4.0,0.0
1928,99.0,1.0
1929,24.0,2.0
1930,0.0,0.0
1931,3.0,2.0
1932,14.0,2.0
1933,,
1934,2.0,1.0
1935,0.0,0.0
1936,59.0,0.0
1937,,
1938,,
1939,,
1940,0.0,0.0
1941,7.0,0.0
1942,12.0,3.0
1943,51.0,4.0
1944,1.0,1.0
1945,0.0,0.0
1946,5.0,1.0
1947,,
1948,0.0,0.0
1949,55.0,3.0
1950,1.0,0.0
1951,1.0,0.0
1952,,
1953,83.0,0.0
1954,8.0,2.0
1955,0.0,0.0
1956,2.0,2.0
1957,0.0,0.0
1958,6.0,5.0
1959,5.0,4.0
1960,,
1961,0.0,0.0
1962,2.0,1.0
1963,6.0,2.0
1964,59.0,0.0
1965,,
1966,,
1967,,
1968,,
1969,52.0,23.0
1970,0.0,0.0
1971,1.0,1.0
1972,0.0,0.0
1973,2.0,1.0
1974,2.0,1.0
1975,1.0,0.0
1976,48.0,0.0
1977,,
1978,6.0,1.0
1979,4.0,1.0
1980,0.0,0.0
1981,3.0,0.0
1982,,
1983,1.0,1.0
1984,,
1985,,
1986,54.0,4.0
1987,,
1988,20.0,1.0
1989,0.0,0.0
1990,,
1991,0.0,0.0
1992,72.0,0.0
1993,4.0,2.0
1994,3.0,1.0
1995,2.0,0.0
1996,2.0,1.0
1997,,
1998,13.0,0.0
1999,0.0,0.0
2000,1.0,0.0
2001,53.0,0.0
2002,2.0,2.0
2003,2.0,2.0
2004,,
2005,,
2006,,
2007,2.0,2.0
2008,0.0,0.0
2009,0.0,0.0
2010,2.0,2.0
2011,4.0,3.0
2012,2.0,2.0
2013,0.0,0.0
2014,2.0,2.0
2015,5.0,5.0
2016,4.0,0.0
2017,0.0,0.0
2018,,
2019,63.0,7.0
2020,1.0,0.0
2021,5.0,2.0
2022,0.0,0.0
2023,2.0,1.0
2024,6.0,4.0
2025,0.0,0.0
2026,3.0,3.0
2027,2.0,1.0
2028,33.0,1.0
2029,,
2030,2.0,2.0
2031,,
2032,2.0,0.0
2033,1.0,0.0
2034,1.0,0.0
2035,0.0,0.0
2036,,
2037,8.0,1.0
2038,2.0,0.0
2039,8.0,0.0
2040,94.0,6.0
2041,37.0,0.0
2042,3.0,2.0
2043,,
2044,6.0,1.0
2045,5.0,4.0
2046,94.0,2.0
2047,3.0,1.0
2048,0.0,0.0
2049,6.0,2.0
2050,0.0,0.0
2051,4.0,4.0
2052,,
2053,,
2054,1.0,1.0
2055,4.0,0.0
2056,,
2057,10.0,4.0
2058,2.0,1.0
2059,25.0,6.0
2060,4.0,4.0
2061,7.0,2.0
2062,,
2063,1.0,0.0
2064,0.0,0.0
2065,,
2066,2.0,0.0
2067,8.0,6.0
2068,35.0,0.0
2069,0.0,0.0
2070,,
2071,,
2072,1.0,0.0
2073,0.0,0.0
2074,,
2075,8.0,0.0
2076,25.0,1.0
2077,0.0,0.0
2078,7.0,2.0
2079,7.0,2.0
2080,,
2081,56.0,3.0
2082,,
2083,,
2084,16.0,4.0
2085,11.0,3.0
2086,16.0,4.0
2087,24.0,19.0
2088,1.0,0.0
2089,0.0,0.0
2090,70.0,0.0
2091,0.0,0.0
2092,2.0,1.0
2093,1.0,0.0
2094,1.0,0.0
2095,4.0,4.0
2096,,
2097,,
2098,2.0,0.0
2099,,
2100,45.0,4.0
2101,0.0,0.0
2102,2.0,0.0
2103,1.0,0.0
2104,7.0,2.0
2105,5.0,1.0
2106,80.0,3.0
2107,0.0,0.0
2108,3.0,1.0
2109,,
2110,,
2111,60.0,10.0
2112,,
2113,,
2114,3.0,0.0
2115,2.0,1.0
2116,1.0,0.0
2117,68.0,1.0
2118,,
2119,2.0,1.0
2120,2.0,2.0
2121,0.0,0.0
2122,1.0,0.0
2123,1.0,0.0
2124,,
2125,86.0,0.0
2126,4.0,4.0
2127,,
2128,,
2129,2.0,0.0
2130,2.0,2.0
2131,5.0,0.0
2132,,
2133,0.0,0.0
2134,69.0,5.0
2135,,
2136,2.0,0.0
2137,4.0,3.0
2138,4.0,2.0
2139,,
2140,3.0,2.0
2141,49.0,3.0
2142,0.0,0.0
2143,4.0,3.0
2144,0.0,0.0
2145,3.0,3.0
2146,2.0,0.0
2147,15.0,12.0
2148,114.0,0.0
2149,,
2150,,
2151,4.0,1.0
2152,1.0,1.0
2153,,
2154,3.0,2.0
2155,88.0,0.0
2156,0.0,0.0
2157,,
2158,4.0,4.0
2159,,
2160,1.0,0.0
2161,,
2162,1.0,0.0
2163,34.0,14.0
2164,3.0,2.0
2165,0.0,0.0
2166,,
2167,4.0,0.0
2168,0.0,0.0
2169,3.0,1.0
2170,7.0,1.0
2171,3.0,1.0
2172,63.0,0.0
2173,0.0,0.0
2174,5.0,2.0
2175,,
2176,1.0,0.0
2177,,
2178,98.0,6.0
2179,1.0,1.0
2180,,
2181,30.0,0.0
2182,2.0,1.0
2183,0.0,0.0
2184,0.0,0.0
2185,0.0,0.0
2186,6.0,0.0
2187,4.0,4.0
2188,,
2189,48.0,9.0
2190,,
2191,0.0,0.0
2192,1.0,0.0
2193,0.0,0.0
2194,1.0,1.0
2195,62.0,6.0
2196,0.0,0.0
2197,,
2198,4.0,4.0
2199,0.0,0.0
2200,,
2201,0.0,0.0
2202,43.0,6.0
2203,0.0,0.0
2204,,
2205,3.0,0.0
2206,0.0,0.0
2207,,
2208,,
2209,22.0,3.0
2210,87.0,4.0
2211,0.0,0.0
2212,67.0,11.0
2213,,
2214,,
2215,2.0,1.0
2216,2.0,2.0
2217,0.0,0.0
2218,0.0,0.0
2219,,
2220,63.0,9.0
2221,2.0,0.0
2222,,
2223,0.0,0.0
2224,52.0,0.0
2225,,
2226,4.0,2.0
2227,0.0,0.0
2228,0.0,0.0
2229,5.0,2.0
2230,,
2231,1.0,1.0
2232,0.0,0.0
2233,0.0,0.0
2234,0.0,0.0
2235,82.0,8.0
2236,,
2237,1.0,1.0
2238,2.0,1.0
2239,2.0,1.0
2240,4.0,0.0
2241,4.0,2.0
2242,,
2243,3.0,3.0
2244,0.0,0.0
2245,1.0,1.0
2246,0.0,0.0
2247,1.0,1.0
2248,80.0,0.0
2249,9.0,6.0
2250,2.0,1.0
2251,1.0,1.0
2252,2.0,0.0
2253,,
2254,0.0,0.0
2255,0.0,0.0
2256,,
2257,,
2258,,
2259,7.0,1.0
2260,0.0,0.0
2261,50.0,18.0
2262,1.0,1.0
2263,11.0,3.0
2264,2.0,0.0
2265,4.0,1.0
2266,48.0,0.0
2267,2.0,1.0
2268,1.0,0.0
2269,,
2270,0.0,0.0
2271,0.0,0.0
2272,5.0,3.0
2273,0.0,0.0
2274,5.0,3.0
2275,15.0,8.0
2276,18.0,13.0
2277,19.0,10.0
2278,45.0,22.0
2279,72.0,5.0
2280,,
2281,0.0,0.0
2282,0.0,0.0
2283,,
2284,,
2285,0.0,0.0
2286,0.0,0.0
2287,0.0,0.0
2288,0.0,0.0
2289,82.0,2.0
2290,14.0,3.0
2291,,
2292,8.0,3.0
2293,18.0,8.0
2294,2.0,0.0
2295,1.0,1.0
2296,10.0,5.0
2297,13.0,7.0
2298,1.0,1.0
2299,0.0,0.0
2300,,
2301,,
2302,,
2303,,
2304,,
2305,34.0,19.0
2306,,
2307,,
2308,2.0,0.0
2309,6.0,0.0
2310,,
2311,7.0,1.0
2312,2.0,0.0
2313,8.0,1.0
2314,,
2315,1.0,0.0
2316,3.0,1.0
2317,2.0,0.0
2318,,
2319,6.0,3.0
2320,60.0,0.0
2321,,
2322,,
2323,,
2324,2.0,0.0
2325,45.0,8.0
2326,,
2327,4.0,3.0
2328,0.0,0.0
2329,4.0,1.0
2330,0.0,0.0
2331,1.0,0.0
2332,,
2333,88.0,0.0
2334,0.0,0.0
2335,0.0,0.0
2336,4.0,2.0
2337,0.0,0.0
2338,0.0,0.0
2339,4.0,1.0
2340,77.0,0.0
2341,0.0,0.0
2342,,
2343,,
2344,,
2345,,
2346,2.0,2.0
2347,1.0,1.0
2348,0.0,0.0
2349,6.0,1.0
2350,3.0,3.0
2351,0.0,0.0
2352,2.0,0.0
2353,2.0,0.0
2354,3.0,1.0
2355,,
2356,4.0,1.0
2357,52.0,14.0
2358,15.0,1.0
2359,2.0,0.0
2360,2.0,0.0
2361,5.0,1.0
2362,2.0,2.0
2363,8.0,1.0
2364,13.0,5.0
2365,7.0,3.0
2366,,
2367,,
2368,38.0,0.0
2369,1.0,1.0
2370,,
2371,10.0,4.0
2372,,
2373,3.0,1.0
2374,2.0,1.0
2375,2.0,0.0
2376,,
2377,85.0,3.0
2378,,
2379,0.0,0.0
2380,3.0,2.0
2381,0.0,0.0
2382,7.0,3.0
2383,0.0,0.0
2384,,
2385,2.0,2.0
2386,0.0,0.0
2387,90.0,0.0
2388,0.0,0.0
2389,12.0,2.0
2390,12.0,2.0
2391,,
2392,0.0,0.0
2393,,
2394,0.0,0.0
2395,19.0,1.0
2396,3.0,0.0
2397,4.0,0.0
2398,10.0,4.0
2399,24.0,6.0
2400,,
2401,1.0,1.0
2402,0.0,0.0
2403,,
2404,13.0,0.0
2405,12.0,1.0
2406,0.0,0.0
2407,0.0,0.0
2408,1.0,0.0
2409,2.0,2.0
2410,1.0,0.0
2411,,
2412,69.0,1.0
2413,0.0,0.0
2414,,
2415,5.0,0.0
2416,3.0,0.0
2417,3.0,3.0
2418,3.0,0.0
2419,1.0,0.0
2420,7.0,0.0
2421,3.0,0.0
2422,,
2423,4.0,2.0
2424,23.0,8.0
2425,,
2426,6.0,0.0
2427,0.0,0.0
2428,0.0,0.0
2429,23.0,4.0
2430,0.0,0.0
2431,2.0,1.0
2432,4.0,2.0
2433,0.0,0.0
2434,,
2435,0.0,0.0
2436,1.0,1.0
2437,1.0,1.0
2438,0.0,0.0
2439,90.0,0.0
2440,3.0,1.0
2441,1.0,0.0
2442,3.0,1.0
2443,3.0,0.0
2444,2.0,0.0
2445,0.0,0.0
2446,0.0,0.0
2447,4.0,0.0
2448,0.0,0.0
2449,,
2450,1.0,0.0
2451,65.0,5.0
2452,,
2453,,
2454,,
2455,0.0,0.0
2456,0.0,0.0
2457,2.0,1.0
2458,,
2459,,
2460,0.0,0.0
2461,1.0,0.0
2462,1.0,1.0
2463,69.0,16.0
2464,7.0,2.0
2465,4.0,0.0
2466,3.0,1.0
2467,,
2468,,
2469,0.0,0.0
2470,62.0,6.0
2471,,
2472,4.0,0.0
2473,12.0,7.0
2474,0.0,0.0
2475,15.0,0.0
2476,,
2477,,
2478,,
2479,0.0,0.0
2480,6.0,4.0
2481,2.0,1.0
2482,5.0,0.0
2483,2.0,0.0
2484,,
2485,1.0,1.0
2486,2.0,2.0
2487,0.0,0.0
2488,6.0,0.0
2489,1.0,1.0
2490,1.0,1.0
2491,2.0,0.0
2492,,
2493,,
2494,,
2495,0.0,0.0
2496,0.0,0.0
2497,,
2498,1.0,0.0
2499,9.0,4.0
2500,0.0,0.0
2501,,
2502,2.0,1.0
2503,3.0,2.0
2504,12.0,1.0
2505,,
2506,11.0,2.0
2507,,
2508,12.0,6.0
2509,0.0,0.0
2510,1.0,1.0
2511,1.0,1.0
2512,1.0,0.0
2513,6.0,1.0
2514,3.0,0.0
2515,,
2516,10.0,1.0
2517,1.0,0.0
2518,6.0,2.0
2519,,
2520,,
2521,1.0,0.0
2522,0.0,0.0
2523,,
2524,78.0,10.0
2525,0.0,0.0
2526,0.0,0.0
2527,0.0,0.0
2528,,
2529,0.0,0.0
2530,2.0,0.0
2531,8.0,0.0
2532,6.0,2.0
2533,5.0,4.0
2534,12.0,0.0
2535,3.0,3.0
2536,0.0,0.0
2537,2.0,0.0
2538,,
2539,,
2540,2.0,2.0
2541,0.0,0.0
2542,1.0,1.0
2543,0.0,0.0
2544,1.0,0.0
2545,1.0,1.0
2546,,
2547,6.0,5.0
2548,1.0,1.0
2549,1.0,0.0
2550,0.0,0.0
2551,,
2552,0.0,0.0
2553,,
2554,,
2555,3.0,0.0
2556,7.0,3.0
2557,0.0,0.0
2558,1.0,0.0
2559,0.0,0.0
2560,1.0,0.0
2561,13.0,1.0
2562,14.0,0.0
2563,3.0,2.0
2564,6.0,0.0
2565,0.0,0.0
2566,0.0,0.0
2567,1.0,0.0
2568,2.0,2.0
2569,2.0,1.0
2570,2.0,2.0
2571,6.0,3.0
2572,2.0,0.0
2573,0.0,0.0
2574,2.0,0.0
2575,0.0,0.0
2576,,
2577,0.0,0.0
2578,0.0,0.0
2579,0.0,0.0
2580,1.0,0.0
2581,0.0,0.0
2582,0.0,0.0
2583,10.0,2.0
2584,0.0,0.0
2585,11.0,2.0
2586,14.0,4.0
2587,13.0,4.0
2588,0.0,0.0
2589,24.0,7.0
2590,4.0,2.0
2591,,
2592,8.0,2.0
2593,0.0,0.0
2594,0.0,0.0
2595,0.0,0.0
2596,1.0,0.0
2597,2.0,1.0
2598,1.0,1.0
2599,1.0,0.0
2600,2.0,2.0
2601,1.0,0.0
2602,7.0,7.0
2603,4.0,4.0
2604,1.0,0.0
2605,12.0,5.0
2606,5.0,2.0
2607,5.0,2.0
2608,5.0,1.0
2609,0.0,0.0
2610,0.0,0.0
2611,4.0,0.0
2612,4.0,2.0
2613,7.0,3.0
2614,3.0,3.0
2615,2.0,2.0
2616,7.0,4.0
2617,0.0,0.0
2618,0.0,0.0
2619,1.0,0.0
2620,,
2621,0.0,0.0
2622,4.0,3.0
2623,4.0,2.0
2624,1.0,0.0
2625,1.0,1.0
2626,1.0,1.0
2627,3.0,3.0
2628,10.0,1.0
2629,3.0,0.0
2630,,
2631,0.0,0.0
2632,2.0,2.0
2633,0.0,0.0
2634,,
2635,1.0,1.0
2636,3.0,0.0
2637,13.0,0.0
2638,3.0,0.0
2639,1.0,0.0
2640,0.0,0.0
2641,0.0,0.0
2642,0.0,0.0
2643,29.0,0.0
2644,3.0,0.0
2645,1.0,1.0
2646,0.0,0.0
2647,2.0,2.0
2648,0.0,0.0
2649,1.0,0.0
2650,,
2651,2.0,1.0
2652,1.0,0.0
2653,,
2654,2.0,1.0
2655,1.0,1.0
2656,7.0,0.0
2657,5.0,2.0
2658,7.0,0.0
2659,5.0,2.0
2660,,
2661,,
2662,10.0,7.0
2663,0.0,0.0
2664,,
2665,,
2666,,
2667,,
2668,,
2669,8.0,0.0
2670,0.0,0.0
2671,,
2672,,
2673,0.0,0.0
2674,8.0,1.0
2675,6.0,2.0
2676,1.0,1.0
2677,0.0,0.0
2678,0.0,0.0
2679,1.0,0.0
2680,7.0,0.0
2681,4.0,2.0
2682,7.0,2.0
2683,9.0,4.0
2684,3.0,1.0
2685,,
2686,,
2687,6.0,2.0
2688,3.0,0.0
2689,5.0,1.0
2690,4.0,1.0
2691,2.0,0.0
2692,,
2693,3.0,1.0
2694,0.0,0.0
2695,,
2696,0.0,0.0
2697,11.0,6.0
2698,6.0,2.0
2699,,
2700,5.0,2.0
2701,3.0,0.0
2702,4.0,0.0
2703,0.0,0.0
2704,3.0,0.0
2705,1.0,1.0
2706,,
2707,0.0,0.0
2708,8.0,1.0
2709,34.0,1.0
2710,2.0,1.0
2711,0.0,0.0
2712,,
2713,,
2714,,
2715,0.0,0.0
2716,1.0,1.0
2717,72.0,8.0
2718,1.0,1.0
2719,,
2720,2.0,1.0
2721,,
2722,10.0,1.0
2723,,
2724,0.0,0.0
2725,,
2726,12.0,2.0
2727,5.0,1.0
2728,,
2729,,
2730,,
2731,,
2732,7.0,1.0
2733,4.0,0.0
2734,9.0,1.0
2735,7.0,0.0
2736,,
2737,0.0,0.0
2738,3.0,1.0
2739,9.0,7.0
2740,,
2741,1.0,0.0
2742,1.0,1.0
2743,,
2744,3.0,0.0
2745,17.0,1.0
2746,3.0,0.0
2747,,
2748,0.0,0.0
2749,,
2750,7.0,1.0
2751,,
2752,0.0,0.0
2753,11.0,10.0
2754,2.0,0.0
2755,98.0,8.0
2756,1.0,0.0
2757,,
2758,0.0,0.0
2759,2.0,2.0
2760,0.0,0.0
2761,2.0,0.0
2762,,
2763,27.0,0.0
2764,0.0,0.0
2765,2.0,0.0
2766,,
2767,,
2768,0.0,0.0
2769,8.0,2.0
2770,7.0,0.0
2771,15.0,13.0
2772,,
2773,1.0,1.0
2774,3.0,0.0
2775,4.0,2.0
2776,3.0,2.0
2777,0.0,0.0
2778,4.0,0.0
2779,,
2780,,
2781,3.0,0.0
2782,7.0,3.0
2783,14.0,2.0
2784,2.0,2.0
2785,7.0,2.0
2786,0.0,0.0
2787,6.0,0.0
2788,0.0,0.0
2789,10.0,5.0
2790,1.0,1.0
2791,40.0,4.0
2792,0.0,0.0
2793,0.0,0.0
2794,29.0,2.0
2795,4.0,2.0
2796,30.0,9.0
2797,13.0,1.0
2798,0.0,0.0
2799,1.0,0.0
2800,0.0,0.0
2801,1.0,1.0
2802,1.0,1.0
2803,1.0,1.0
2804,6.0,0.0
2805,1.0,1.0
2806,6.0,1.0
2807,0.0,0.0
2808,,
2809,0.0,0.0
2810,0.0,0.0
2811,0.0,0.0
2812,,
2813,1.0,1.0
2814,1.0,0.0
2815,,
2816,3.0,1.0
2817,19.0,8.0
2818,2.0,2.0
2819,2.0,0.0
2820,0.0,0.0
2821,0.0,0.0
2822,0.0,0.0
2823,1.0,0.0
2824,2.0,1.0
2825,0.0,0.0
2826,0.0,0.0
2827,2.0,1.0
2828,2.0,1.0
2829,2.0,1.0
2830,2.0,1.0
2831,2.0,1.0
2832,2.0,1.0
2833,2.0,1.0
2834,21.0,0.0
2835,2.0,1.0
2836,2.0,1.0
2837,2.0,1.0
2838,7.0,6.0
2839,0.0,0.0
2840,1.0,0.0
2841,3.0,2.0
2842,10.0,6.0
2843,6.0,1.0
2844,1.0,0.0
2845,2.0,2.0
2846,0.0,0.0
2847,3.0,2.0
2848,8.0,6.0
2849,9.0,1.0
2850,,
2851,,
2852,1.0,0.0
2853,12.0,3.0
2854,1.0,0.0
2855,5.0,5.0
2856,2.0,1.0
2857,0.0,0.0
2858,0.0,0.0
2859,,
2860,11.0,8.0
2861,56.0,8.0
2862,0.0,0.0
2863,1.0,1.0
2864,0.0,0.0
2865,0.0,0.0
2866,0.0,0.0
2867,0.0,0.0
2868,0.0,0.0
2869,2.0,1.0
2870,2.0,2.0
2871,0.0,0.0
2872,2.0,2.0
2873,3.0,0.0
2874,0.0,0.0
2875,0.0,0.0
2876,2.0,1.0
2877,,
2878,5.0,3.0
2879,,
2880,0.0,0.0
2881,0.0,0.0
2882,17.0,0.0
2883,6.0,0.0
2884,2.0,2.0
2885,51.0,4.0
2886,0.0,0.0
2887,5.0,4.0
2888,0.0,0.0
2889,,
2890,4.0,0.0
2891,2.0,2.0
2892,88.0,2.0
2893,,
2894,12.0,0.0
2895,0.0,0.0
2896,1.0,1.0
2897,4.0,2.0
2898,,
2899,0.0,0.0
2900,0.0,0.0
2901,1.0,1.0
2902,0.0,0.0
2903,,
2904,3.0,0.0
2905,0.0,0.0
2906,5.0,4.0
2907,,
2908,0.0,0.0
2909,0.0,0.0
2910,2.0,0.0
2911,0.0,0.0
2912,9.0,3.0
2913,3.0,1.0
2914,0.0,0.0
2915,2.0,1.0
2916,4.0,4.0
2917,2.0,2.0
2918,1.0,1.0
2919,2.0,2.0
2920,6.0,4.0
2921,,
2922,6.0,1.0
2923,5.0,1.0
2924,3.0,0.0
2925,0.0,0.0
2926,,
