PERMNO,date,COMNAM,PERMCO,CAR,Ret
12079,200407,GENERAL MOTORS CORP,20799,-0.0365604333416522,-0.07693504147412242
12079,200408,GENERAL MOTORS CORP,20799,-0.02778874881380476,-0.031315243882430496
12079,200409,GENERAL MOTORS CORP,20799,0.01413063861674561,0.027928347558816912
12079,200410,GENERAL MOTORS CORP,20799,-0.1117898327044307,-0.09707713995937371
12079,200411,GENERAL MOTORS CORP,20799,-0.02684074728024986,0.01391079468422022
12079,200412,GENERAL MOTORS CORP,20799,0.010054082203028057,0.03738537610599342
12079,200501,GENERAL MOTORS CORP,20799,-0.05275713706584165,-0.08460844815513854
12079,200502,GENERAL MOTORS CORP,20799,-0.023180048728251405,-0.01809269007246729
12079,200503,GENERAL MOTORS CORP,20799,-0.16957858329975598,-0.1930945779640184
12079,200504,GENERAL MOTORS CORP,20799,-0.06179988036385247,-0.09674000151237175
12079,200505,GENERAL MOTORS CORP,20799,0.15310393882491116,0.18275896111873394
12079,200506,GENERAL MOTORS CORP,20799,0.06509326022190629,0.07542096694154136
12079,200507,GENERAL MOTORS CORP,20799,0.044354901077010386,0.07968048823384126
12079,200508,GENERAL MOTORS CORP,20799,-0.04317299312420425,-0.05958972001208873
12079,200509,GENERAL MOTORS CORP,20799,-0.10490588015837451,-0.11060647388892329
12079,200510,GENERAL MOTORS CORP,20799,-0.09307562076173158,-0.11078408554875786
12079,200511,GENERAL MOTORS CORP,20799,-0.23466440354996823,-0.20148235810450507
12079,200512,GENERAL MOTORS CORP,20799,-0.11466757904024952,-0.12018316366061524
12079,200601,GENERAL MOTORS CORP,20799,0.1833278395260201,0.21424729672740925
12079,200602,GENERAL MOTORS CORP,20799,-0.15668624368979056,-0.1572036687923328
12079,200603,GENERAL MOTORS CORP,20799,0.02496501806261561,0.04618391370442092
12079,200604,GENERAL MOTORS CORP,20799,0.07456333895390366,0.07296510504411316
12079,200605,GENERAL MOTORS CORP,20799,0.19670989016363424,0.17221818923126667
12079,200606,GENERAL MOTORS CORP,20799,0.10666448214965533,0.1009316225736928
12079,200607,GENERAL MOTORS CORP,20799,0.09523780232918468,0.07872522478935971
12079,200608,GENERAL MOTORS CORP,20799,-0.1163273109218674,-0.0908835916180876
12079,200609,GENERAL MOTORS CORP,20799,0.12379454714185216,0.13087210986435338
12079,200610,GENERAL MOTORS CORP,20799,0.020837890471557718,0.048704446210038305
12079,200611,GENERAL MOTORS CORP,20799,-0.18912213793849336,-0.16934807749024264
12079,200612,GENERAL MOTORS CORP,20799,0.04979973689750761,0.04971830474225404
12079,200701,GENERAL MOTORS CORP,20799,0.05811198430529017,0.0667329865361052
12079,200702,GENERAL MOTORS CORP,20799,-0.016005238888620446,-0.021234872469806668
12079,200703,GENERAL MOTORS CORP,20799,-0.040275223853146476,-0.04029921452686489
12079,200704,GENERAL MOTORS CORP,20799,0.004705457918921542,0.0190729493812826
12079,200705,GENERAL MOTORS CORP,20799,-0.0548400952917393,-0.032213322364651575
12079,200706,GENERAL MOTORS CORP,20799,0.23948031275105258,0.2314449987535069
12079,200707,GENERAL MOTORS CORP,20799,-0.10881064803461972,-0.15415051316060555
12079,200708,GENERAL MOTORS CORP,20799,-0.0500842205496265,-0.04449435438694324
12079,200709,GENERAL MOTORS CORP,20799,0.17414704931569608,0.1772118578219967
12079,200710,GENERAL MOTORS CORP,20799,0.06167116611181499,0.06564447184856821
12079,200711,GENERAL MOTORS CORP,20799,-0.20873598842400135,-0.26456077503155395
12079,200712,GENERAL MOTORS CORP,20799,-0.16191046562029365,-0.18104836764334628
12079,200801,GENERAL MOTORS CORP,20799,0.1528267158440177,0.1252104947740673
12079,200802,GENERAL MOTORS CORP,20799,-0.14418675901685457,-0.18140078083827488
12079,200803,GENERAL MOTORS CORP,20799,-0.1892000789552022,-0.20052748349525223
12079,200804,GENERAL MOTORS CORP,20799,0.1774899927798797,0.19708536675470875
12079,200805,GENERAL MOTORS CORP,20799,-0.3171458068861039,-0.29055954173187226
12079,200806,GENERAL MOTORS CORP,20799,-0.2959391985425566,-0.39673086292217824
12079,200807,GENERAL MOTORS CORP,20799,-0.05304281825109237,-0.03810797247888044
12079,200808,GENERAL MOTORS CORP,20799,-0.13767826317729798,-0.10165405972658227
12079,200809,GENERAL MOTORS CORP,20799,0.010316930126090482,-0.05657035148839435
12079,200810,GENERAL MOTORS CORP,20799,-0.2896423962265874,-0.48988312349610397
12079,200811,GENERAL MOTORS CORP,20799,-0.018492235057743497,-0.09981039058027848
12079,200812,GENERAL MOTORS CORP,20799,-0.5521629720404435,-0.4931707260272707
12079,200901,GENERAL MOTORS CORP,20799,-0.009187724171854648,-0.06121073104489645
12079,200902,GENERAL MOTORS CORP,20799,-0.1976172293404302,-0.291010271433428
12079,200903,GENERAL MOTORS CORP,20799,-0.24331735871450416,-0.14824250087308394
12079,200904,GENERAL MOTORS CORP,20799,-0.16976120387200958,-0.010362505785586148
12079,200905,GENERAL MOTORS CORP,20799,-1.063903405318973,-0.9400072584914712
12369,201012,GENERAL MOTORS CO,53554,-0.06825130065540494,0.07490151435866342
12369,201101,GENERAL MOTORS CO,53554,-0.008842870935340225,-0.010088720428563647
12369,201102,GENERAL MOTORS CO,53554,-0.12179443716544759,-0.08459756530574733
12369,201103,GENERAL MOTORS CO,53554,-0.05366451671141707,-0.07748597889184652
12369,201104,GENERAL MOTORS CO,53554,0.03113501384223396,0.03358950299355517
12369,201105,GENERAL MOTORS CO,53554,0.02074646780746809,-0.008763285670156934
12369,201106,GENERAL MOTORS CO,53554,-0.0013446344934922288,-0.046654596119011446
12369,201107,GENERAL MOTORS CO,53554,-0.04078485949604771,-0.09241577264501355
12369,201108,GENERAL MOTORS CO,53554,-0.023287747375470534,-0.14140689456748398
12369,201109,GENERAL MOTORS CO,53554,-0.07014926619646022,-0.17461056306881387
12369,201110,GENERAL MOTORS CO,53554,0.10854090160541387,0.24761838409471892
12369,201111,GENERAL MOTORS CO,53554,-0.12394550423520989,-0.19407273219473423
12369,201112,GENERAL MOTORS CO,53554,-0.0364587456767111,-0.04909571084406332
12369,201201,GENERAL MOTORS CO,53554,0.016382354739984246,0.16974446234938323
12369,201202,GENERAL MOTORS CO,53554,0.05686212830635236,0.07997870562544905
12369,201203,GENERAL MOTORS CO,53554,-0.02361493059690871,-0.014322073007556413
12369,201204,GENERAL MOTORS CO,53554,-0.035806646488006175,-0.10904953394851433
12369,201205,GENERAL MOTORS CO,53554,0.10766365621622387,-0.03540233245640352
12369,201206,GENERAL MOTORS CO,53554,-0.19352302272999233,-0.11845926424740766
12369,201207,GENERAL MOTORS CO,53554,0.0638519570569405,-0.0005071285679578415
12369,201208,GENERAL MOTORS CO,53554,0.012095763589782307,0.07992608548881844
12369,201209,GENERAL MOTORS CO,53554,0.008181413956800934,0.06351362110691808
12369,201210,GENERAL MOTORS CO,53554,0.11665346879593547,0.11411319892427793
12369,201211,GENERAL MOTORS CO,53554,0.011756513195005555,0.01479205610819493
12369,201212,GENERAL MOTORS CO,53554,0.018597657055571076,0.10794636945425526
